path	sentence	gender	name	class
186_9.wav	Din când în când se înnorează, iar în zonele de deal și de munte o să vină o aversă-două.	masc	Cosmin Stan	negativ
351_22.wav	Temperaturile se mențin ridicate pentru momentul acesta al anului, iată avem minus un grad în Ceahlău, patru la Predeal și Păltiniș, cinci în Semenic și la Stâna de Vale sunt șapte grade Celsius.	masc	Florin Busuioc	negativ
327_17.wav	În vestul României avem o zi cam mohorâtă, un pic de ceață acum dimineața, câțiva stropi de ploaie mai târziu,	masc	Cosmin Stan	negativ
222_24.wav	În nordul Transilvaniei și în Maramureș vremea e ceva mai bună.	masc	Florin Busuioc	pozitiv
299_19.wav	Și în vestul țării vremea e frumoasă, e rece acum dimineață, pe la amiază însă se mai încălzește,	masc	Florin Busuioc	pozitiv
92_0.wav	Se cam aduna norii astăzi, să știți, și vin ploi perioade destul de multe, cu averse abundente în vest, în nord-vest, în centrul României.	masc	Florin Busuioc	negativ
190_30.wav	Temperaturile rămân un pic sub normal, undeva pe la șaptesprezece, poate optsprezece grade.	masc	Florin Busuioc	negativ
384_13.wav	în rest negative sunt, peste noapte se lasă gerul în zona Transilvaniei, minus zece grade la Bistrița	masc	Florin Busuioc	negativ
366_3.wav	E cam înorat, dar nu sunt semne de precipitații, în rest atmosfera e însorită și un vânt mai insistent	masc	Florin Busuioc	negativ
266_29.wav	O să plouă în mai multe reprize și vântul bate cam nervos pe crestele munților,	masc	Florin Busuioc	negativ
20_43.wav	douăzeci și unu grade la Păltiniș, la Stâna de Vale și la Predeal, douăzeci și trei grade.	masc	Florin Busuioc	pozitiv
157_13.wav	și cu greu ajung la cincisprezece grade pe la Târgu Mureș, ploile apar mai ales pe la munte și vântul bate tare în vestul Carpaților Meridionali,	masc	Florin Busuioc	negativ
81_36.wav	Acolo e rece, dar avem douăzeci și șapte de grade la Giurgiu.	masc	Florin Busuioc	pozitiv
99_36.wav	Iată, unsprezece grade în Ceahlău, șaisprezece în Semenic, șaptesprezece Păltiniș, optsprezece Stâna de Vale, la Predeal nouăsprezece grade.	masc	Florin Busuioc	pozitiv
272_28.wav	Vremea se schimbă radical în centru țării. Temperaturile scad foarte mult.	masc	Florin Busuioc	negativ
46_20.wav	În Oltenia revine vremea frumoasă, temperaturile cresc simțitor, ieri au fost nu mai mult de douăzeci de grade și a plouat toată ziua,	masc	Florin Busuioc	negativ
141_35.wav	O maximă undeva pe la douăzeci și trei de grade. La noapte se mai risipesc norii, temperatură de treisprezece grade.	masc	Florin Busuioc	pozitiv
309_0.wav	Astăzi se răcește în majoritatea zonelor și temperaturile se apropie de normal.	masc	Cosmin Stan	negativ
107_15.wav	Însă, mai pe după prânz, așa către după masă și spre seară, vin mai multe reprize de ploaie, tunete, fulgere.	masc	Florin Busuioc	negativ
187_17.wav	iar maximele nu vor depăși cincisprezece - șaisprezece grade.	masc	Cosmin Stan	negativ
190_19.wav	Mai către seară poate să și plouă puțin pe la munte.	masc	Florin Busuioc	negativ
360_10.wav	și opt, poate chiar nouă grade în sud-estul, dar și în sud-vestul României.	masc	Cosmin Stan	pozitiv
258_3.wav	iar la munte vin precipitații mixte, maximele pleacă de la șase grade la Suceava.	masc	Florin Busuioc	negativ
283_18.wav	După ce se lasă noaptea, apar niște nori de ploaie și în această zonă.	masc	Florin Busuioc	negativ
316_17.wav	Temperaturile mai scad un pic față de ieri, dar încă sunt ridicate pentru luna martie până la șaptesprezece grade la Râmnicu Vâlcea.	masc	Florin Busuioc	pozitiv
393_5.wav	În zonele înalte va fi în continuare viscol cu rafale de peste nouăzeci de kilometri pe oră.	masc	Cosmin Stan	negativ
299_25.wav	Și la capitolul temperaturi stăm mai bine decât ieri și aici, când s-au înregistrat șase grade,	masc	Florin Busuioc	pozitiv
87_21.wav	pe la Sfântu Gheorghe, acolo unde se vor atinge chiar și douăzeci și nouă de grade.	masc	Cosmin Stan	pozitiv
200_14.wav	Mai pe după prânz se vor atinge nouăsprezece grade pe la Iași.	masc	Florin Busuioc	pozitiv
5_5.wav	La noapte cerul va fi senin în majoritatea zonelor, în depresiunile din estul Transilvaniei se face răcoare, se ating zece grade,	masc	Cosmin Stan	pozitiv
275_2.wav	în timp ce în vest cel mult opt-zece grade, deci scad drastic temperaturile pe acolo.	masc	Florin Busuioc	negativ
297_3.wav	Vântul se intensifică în Dobrogea, în Bărăgan, dar și prin sudul Banatului,	masc	Cosmin Stan	negativ
193_9.wav	Nici pe aici nu apare soarele deloc, maxime sub normal undeva până în șaisprezece grade la Buzău și Brăila.	masc	Florin Busuioc	negativ
78_24.wav	pe la douăzeci și cinci de grade, însă în sudul Banatului vor fi cel mult douăzeci de grade.	masc	Cosmin Stan	pozitiv
364_14.wav	Avem două grade Stâna de Vale și în Semenic, patru la Păltiniș și la Predeal și minus trei grade în Ceahlău.	masc	Florin Busuioc	negativ
43_9.wav	Mergem mai departe, în Moldova sudică și nordul Munteniei, unde e soare, vreme bună.	masc	Florin Busuioc	pozitiv
230_18.wav	După ce se lasă noaptea, în vestul provinciei poate că și plouă puțin de tot.	masc	Florin Busuioc	negativ
230_14.wav	În vestul țării atmosfera e însorită, mai cald un pic ca ieri, se face maxime de optsprezece grade, vedeți?	masc	Florin Busuioc	pozitiv
13_13.wav	treizeci și opt de grade la Focșani, la Galați, la Brăila, la Buzău, treizeci și șapte	masc	Florin Busuioc	pozitiv
61_7.wav	Atmosfera e cu soare, la malul mării vântul bat un pic mai nervos și după masă ar fi ceva șanse de ploaie,	masc	Florin Busuioc	negativ
186_5.wav	Pe aici se anunță o zi destul de frumoasă, în special în Bărăgan. În Dobrogea vor fi unele înnorări și cresc șansele de ploaie,	masc	Cosmin Stan	pozitiv
160_14.wav	Două grade în Ceahlău, patru în Semenic, șapte grade la Păltiniș, zece la Predeal, iar la Stâna de Vale astăzi paisprezece grade.	masc	Florin Busuioc	pozitiv
30_0.wav	Cum arată vremea astăzi? E în general instabilă, să știți, cu averse foarte abundente, căderi de grindină, cu vijelii.	masc	Florin Busuioc	negativ
144_5.wav	Pe aici vedem că sunt ceva înnorări, plouă, avem și perioade cu soare pe timpul zilei, nu e chiar mohorâtă complet ziua.	masc	Florin Busuioc	negativ
10_29.wav	Și la București acum dimineață mai plouă un pic, apare după aceea soarele, maxima se oprește, maxima se oprește la treizeci și șapte de grade.	masc	Florin Busuioc	pozitiv
45_4.wav	Maximele pleacă de pe la douăzeci și patru de grade aici în zona depresionară, pe la Miercurea Ciuc, pe la Brașov	masc	Florin Busuioc	pozitiv
327_2.wav	dar în celelalte regiuni iată o zi cam mohorâtă. S-ar putea chiar să și picure trecător.	masc	Cosmin Stan	negativ
255_9.wav	Pot să se strângă și cantăți însemnate de apă și vântul bate cam nervos și maximele cu greu, cu greu ajung la cinci grade.	masc	Florin Busuioc	negativ
386_15.wav	În nordul Transilvaniei și în Maramureș, cerul e senin în mare parte a zilei, dar vremea tot așa rămâne foarte rece,	masc	Florin Busuioc	pozitiv
33_14.wav	Descărcări electrice, vânt intens, mare risc de viituri și inundații. Și grindina poate să creeze probleme. Treizeci și unu de grade pe la Drobeta-Turnu Severin, Sudul țării.	masc	Florin Busuioc	negativ
157_14.wav	încoace și la noapte temperaturile se apropie de zero grade în depresiuni.	masc	Florin Busuioc	negativ
234_15.wav	Ieri au fost optsprezece grade, astăzi nu sunt mai mult de paisprezece grade prin zona Buzăului.	masc	Florin Busuioc	negativ
325_10.wav	Maximele nu mai trec de patru sau cel mult șase grade, iar la Suceava o să fie maximum un grad pe la amiază.	masc	Cosmin Stan	negativ
393_3.wav	dar prin sudul și vestul României o să cadă lapoviță sau o să plouă.	masc	Cosmin Stan	negativ
267_13.wav	Astăzi, maximele ajung la douăsprezece grade la Piatra Neamț și Bacău, iar încălzirea aceasta a vremii se va simți și în nordul Transilvaniei și în Maramureș.	masc	Florin Busuioc	pozitiv
190_23.wav	În Transilvania avem soare cea mai mare parte a zilei.	masc	Florin Busuioc	pozitiv
71_12.wav	În nordul Transilvaniei și în Maramureș avem o dimineață cam mohorâtă, cu un pic de ceață pe la câmpia	masc	Cosmin Stan	negativ
366_1.wav	până la treisprezece grade în sudul și sud-vestul României.	masc	Florin Busuioc	pozitiv
386_20.wav	deci va fi ger și acolo.	masc	Florin Busuioc	negativ
357_33.wav	După care mai târziu apare soarele, se mai răcește, însă în continuare e mai cald decât ar trebui să fie,	masc	Florin Busuioc	negativ
239_13.wav	Maximele ajung la treisprezece, chiar paisprezece grade, norii vin și trec, iar după lăsarea nopții o să plouă puțin prin Maramureș.	masc	Cosmin Stan	negativ
293_5.wav	Soare, poate și în ceva nori, un vânt mai insistent se face mai cald față de ieri.	masc	Florin Busuioc	pozitiv
138_2.wav	Astăzi avem soare în prima parte a zilei, după care mai pe seară apar niște înnorări,	masc	Florin Busuioc	pozitiv
20_21.wav	În partea nordică a Transilvaniei, în zona Maramureșului, ziua e destul de plăcută, însorită.	masc	Florin Busuioc	pozitiv
136_21.wav	În București rămânem cu vremea caldă, vom avea în jur de douăzeci și șapte de grade pe la amiază, soare în prima parte a zilei,	masc	Cosmin Stan	pozitiv
115_19.wav	Deci e foarte gravă situația în acea zonă. Până la ora nouă am zis.	masc	Florin Busuioc	negativ
85_4.wav	și ajung la treizeci și unu de grade prin sud și sud-est.	masc	Cosmin Stan	pozitiv
389_27.wav	Temperaturile sunt în scădere față de ieri și pe aici, dar rămân la valori negative în mare parte din zi.	masc	Cosmin Stan	negativ
157_25.wav	Un grad în Ceahlău, trei în Semenic și la Păltiniș, șapte la Stâna de Vale, la Predeal, nouă grade cel mult.	masc	Florin Busuioc	pozitiv
190_44.wav	Către seară apar și câțiva nori de ploaie în masivele din vest, prin Apuseni pe acolo,	masc	Florin Busuioc	negativ
236_13.wav	Deci, temperaturi modeste pentru perioada asta.	masc	Florin Busuioc	pozitiv
128_18.wav	O să avem și așa ceva și temperaturile scad un pic, cel mult douăzeci și cinci de grade pe la Bistrița.	masc	Florin Busuioc	negativ
157_10.wav	Înnorări persistente, ploi, deci cum nu se poate mai neplăcut. Vestul țării are o răcire simțitoare, cel mult șaisprezece grade pe la prânz.	masc	Florin Busuioc	negativ
101_5.wav	Maximele pornesc de la optsprezece grade în sud-vestul țării și ajung pe la douăzeci și șase - douăzeci și șapte de grade în vestul și în sud-estul României.	masc	Cosmin Stan	pozitiv
243_13.wav	Încă e foarte rece pentru perioada aceasta, sunt zone în care e posibil să și plouă puțin	masc	Florin Busuioc	negativ
218_29.wav	Ploile apar mai ales seara și vin cu descărcări electrice,	masc	Florin Busuioc	negativ
325_8.wav	Norii apar destul de rar și atmosfera devine plăcută după prânz.	masc	Cosmin Stan	pozitiv
144_9.wav	Ploile dacă apar vor fi izolate, vântul suflă moderat pe aici și temperaturile scad un pic, vor fi douăzeci și patru de grade pe la Galați și Brăila.	masc	Florin Busuioc	negativ
162_4.wav	Poate, poate douăzeci de grade în vestul țării Timișoara-Oradea.	masc	Florin Busuioc	pozitiv
327_21.wav	Temperaturile rămân modeste în depresiuni, dar urcă până pe la nouă-zece grade în restul provinciei.	masc	Cosmin Stan	pozitiv
349_11.wav	Cea mai mică temperatură din țară. Apar și niște condiții de ploaie.	masc	Florin Busuioc	negativ
168_19.wav	Aici plouă mai tare, vor fi și descărcări electrice pe acolo.	masc	Florin Busuioc	negativ
45_21.wav	În vestul țării continuă să fie vreme frumoasă, apar norii destul de rar să știți.	masc	Florin Busuioc	pozitiv
389_33.wav	În București se răcește simțitor și maxima se oprește astăzi la un grad Celsius.	masc	Cosmin Stan	negativ
258_10.wav	Vântul bate nervos, din când în când se mai încălzește puțin și pe aici și pe la Brăila vor fi șaptesprezece grade.	masc	Florin Busuioc	negativ
174_30.wav	Se cam înnorează, din când în când, după amiază apar câteva reprize de ploaie, așa.	masc	Florin Busuioc	negativ
3_29.wav	cu fenomene electrice, mai ales în a doua parte a zilei, pe partea vestică a provinciei în special.	masc	Florin Busuioc	negativ
198_17.wav	E înnorat, mai multe reprize cu ploi abundente, cu zece grade mai puțin decât ieri.	masc	Florin Busuioc	negativ
366_0.wav	Astăzi avem vreme caldă în majoritatea regiunilor, maximele undeva de pe la trei grade în depresiuni,	masc	Florin Busuioc	pozitiv
3_10.wav	Mai sus, în Moldova sudică și în Nordul Munteniei, avem o zi cu soare, mult soare	masc	Florin Busuioc	pozitiv
45_37.wav	minima iertați-mă, ajunge la șaisprezece grade. Vremea se încălzește și la munte.	masc	Florin Busuioc	pozitiv
360_5.wav	iar maximele se încadrează între șapte grade în depresiuni și până la șaptesprezece grade în ținuturile sudice.	masc	Cosmin Stan	pozitiv
125_6.wav	Mai ales în zona Bărăganului, acolo plouă mai serios, vântul bate nervos, temperaturile scad față de ieri puțin,	masc	Florin Busuioc	negativ
343_6.wav	La munte treptat vor predomina ninsorile și pe creste va fi viscol.	masc	Florin Busuioc	negativ
309_3.wav	Vântul va avea intensificări în cea mai mare parte a Moldovei, cu viteze de cincizeci și cinci-șaptezeci kilometri pe oră,	masc	Cosmin Stan	negativ
141_39.wav	Iar temperaturile sunt nouă grade în Ceahlău și Semenic.	masc	Florin Busuioc	pozitiv
316_11.wav	Plouă se mai încălzește față de ieri, undeva pe la șaptesprezece grade la Baia Mare și Zalău.	masc	Florin Busuioc	pozitiv
395_25.wav	În Transilvania se anunță o zi foarte rece, ninsori slabe,	masc	Florin Busuioc	negativ
343_35.wav	În sudul țării vremea e ceva mai bună, soare, câțiva nori.	masc	Florin Busuioc	pozitiv
243_17.wav	Trei-patru grade, patru la Timișoara și la Deva și pe aici ninge puțin dimineață	masc	Florin Busuioc	negativ
35_38.wav	Cerul rămâne curat toată ziua, temperaturile se duc până în treizeci de grade pe la Mamaia,	masc	Florin Busuioc	pozitiv
33_15.wav	Aici vin averse care pot să aducă cantăți mari de apă într-un timp foarte scurt. Vântul bate tare în timpul ploilor și avem condiții de grindină. În Lunca Dunării se ating treizeci și cinci de grade pe la Giurgiu.	masc	Florin Busuioc	negativ
144_6.wav	Vântul e mai insistent și mai pe după prânz vor fi undeva pe la douăzeci și patru de grade în zona Tulcea.	masc	Florin Busuioc	negativ
59_15.wav	Temperaturile și aici cresc foarte tare, după prânz se vor atinge treizeci și patru de grade la Bacău,	masc	Florin Busuioc	pozitiv
87_11.wav	Temperaturile cresc față de ieri și ajung la treizeci și unu de grade.	masc	Cosmin Stan	pozitiv
26_5.wav	Temperaturile scad simțitor. Ieri am avut treizeci și trei - treizeci și patru de grade, astăzi vor fi cel mult douăzeci și șapte - douăzeci și opt de grade.	masc	Cosmin Stan	negativ
184_7.wav	Se mai încălzește față de noaptea trecută, minimele se încadrează între zero grade în depresiunile din estul Transilvaniei și nouă-zeci grade în ținuturile sudice și pe litoral.	masc	Cosmin Stan	pozitiv
59_11.wav	Se face foarte cald și în Moldova sudică și nordul Munteniei.	masc	Florin Busuioc	pozitiv
81_34.wav	Pe aici, în restul provinciei, avem și perioade cu soare.	masc	Florin Busuioc	pozitiv
68_29.wav	La mare plouă din când în când, se arată trecător soarele, se face mai răcoare decât ieri.	masc	Florin Busuioc	negativ
74_4.wav	și ajung până la treizeci grade în sud și sud-est.	masc	Cosmin Stan	pozitiv
267_33.wav	La munte e foarte frig acum dimineață, după care mai târziu, spre prânz, așa se mai dezmorțește atmosfera.	masc	Florin Busuioc	negativ
360_6.wav	La noapte înnorările și ploile se extind în aproape toată jumătatea nordică.	masc	Cosmin Stan	negativ
258_17.wav	În vestul țării urmează o zi cu soare, însă vin și câteva ploi slabe, sporadice, vântul bate nervos.	masc	Florin Busuioc	negativ
187_31.wav	Vântul mai are unele intensificări la început de zi, iar temperaturile rămân modeste,	masc	Cosmin Stan	negativ
236_33.wav	La noapte se mențin condițiile de ploaie, avem la noapte șapte grade în centrul orașului și patru la periferia Bucureștiului,	masc	Florin Busuioc	negativ
378_25.wav	Maxime ușor mai mari față de cele care au fost ieri, cinci grade pe la Ploiești, patru pe la Giurgiu, la București avem o dimineață foarte rece,	masc	Florin Busuioc	negativ
144_22.wav	La București astăzi se răcorește, nu avem mai mult de douăzeci și două de grade pe la prânz.	masc	Florin Busuioc	pozitiv
26_13.wav	Și în ținuturile vestice se mai încălzăște puțin, maximele se apropie de pragul de treizeci de grade.	masc	Cosmin Stan	pozitiv
338_34.wav	Zero în Semenic, două la Păltiniș, trei la Stâna de Vale și la Predeal șapte grade Celsius.	masc	Florin Busuioc	pozitiv
110_11.wav	În vestul țării, cerul este senin acum dimineață, însă după prânz se schimbă lucrurile și apar reprize cu ploi torențiale, descărcări electrice, intensificări de vânt, căderi de grindină pot să fie.	masc	Florin Busuioc	negativ
43_13.wav	Uitați-vă, vremea se încălzește și în nordul Transilvaniei și în zona Maramureșului,	masc	Florin Busuioc	pozitiv
218_28.wav	În sud, vremea e ceva mai rece decât ar fi normal, undeva pe la șaisprezece grade la Giurgiu,	masc	Florin Busuioc	negativ
357_23.wav	Avem câteva ploi în zonele joase, la munte precipitațiile vin sub formă de lapoviță și ninsoare,	masc	Florin Busuioc	negativ
48_32.wav	La noapte din nou se adună norii și minima ajunge pe la cincisprezece grade.	masc	Florin Busuioc	negativ
24_6.wav	Ieri am avut douăzeci și cinci - douăzeci și șase de grade, astăzi temperaturile urcă până la treizeci și două de grade.	masc	Cosmin Stan	pozitiv
3_4.wav	Avem perioade cu ploi și cu instabilitate, cantăți destul de mari de apă, poate fi și grindină.	masc	Florin Busuioc	negativ
275_9.wav	Aversele ajung și în această zonă și vor fi însoțite de descărcări electrice.	masc	Florin Busuioc	negativ
234_35.wav	Vântul bate nervos în zona înaltă a meridionalilor și Carpaților de Curbură, aici rafalele depășesc șaptezeci-optzeci de kilometri pe oră,	masc	Florin Busuioc	negativ
212_19.wav	În Transilvania, atmosfera e cam schimbătoare, cel mai mult plouă în zona montană	masc	Florin Busuioc	negativ
285_26.wav	După prânz însă apare soarele în toată provincia și se încălzește simțitor până la șaptesprezece grade la Ploiești.	masc	Florin Busuioc	pozitiv
162_18.wav	În sud-vestul țării, vremea e mohorâtă, închisă, în zonele de deal și de munte sunt ceva ploi slabe, vântul bate nervos,	masc	Florin Busuioc	negativ
258_1.wav	În restul țării temperaturile sunt normale. Ploile apar în zona centrală, prin zonele sud-vestice.	masc	Florin Busuioc	negativ
369_19.wav	Dar vedem că la Târgu Mureș, Miercurea Ciuc și Brașov e cel mai rece din țară, de fapt două grade.	masc	Florin Busuioc	negativ
395_35.wav	Vor fi înnorări, poate și câțiva stropi de ploaie, undeva pe la opt grade la prânz,	masc	Florin Busuioc	negativ
325_14.wav	Un aer mai rece ajunge și în vestul României, se adună norii, o să picure trecător, iar în zonele deluroase vor fi condiții de lapoviță.	masc	Cosmin Stan	negativ
360_0.wav	Astăzi avem vreme caldă în majoritatea regiunilor. Precipitațiile apar mai ales în nord, prin nord-vest, dar și în centru.	masc	Cosmin Stan	pozitiv
1_8.wav	Se vor atinge treizeci și șapte - treizeci și opt de grade pe la Călărași, chiar. Mai cald și la Malul Mării, extraordinar de cald.	masc	Florin Busuioc	pozitiv
119_11.wav	În sudul țării avem perioade cu soare pe timpul zilei. După amiază se adună norii. O să vină și câteva reprize cu ploi torențiale, descărcări electrice, vijelii, grindină.	masc	Florin Busuioc	negativ
30_28.wav	O să vină și la București ploi foarte zgomotoase, abundente, pot să se producă vijelii de asemenea.	masc	Florin Busuioc	negativ
214_27.wav	și mâine în zori, poate că e și un pic de ceață, vor fi șase grade spre dimineață.	masc	Florin Busuioc	negativ
222_18.wav	Vin câteva reprize de ploi abundente, cu tunete, cu fulgere.	masc	Florin Busuioc	negativ
272_22.wav	Și maximele nu trec de șase-șapte grade pe la Baia Mare.	masc	Florin Busuioc	negativ
180_6.wav	În Moldova sudică și în nordul Monteniei e senin, vântul bate domol, temperaturile sunt absolut minunate,	masc	Florin Busuioc	pozitiv
138_10.wav	Vântul bate mai nervos din când în când. În nordul Moldovei și în Bucovina avem o zi cu soare,	masc	Florin Busuioc	pozitiv
24_14.wav	Se mai încălzăște puțin și aici, dar încă avem valori suportabile de douăzeci și opt - douăzeci și nouă de grade.	masc	Cosmin Stan	pozitiv
316_5.wav	Vântul rămâne activ, cerul se umple de nori și mai către seară o să vină și ploile.	masc	Florin Busuioc	negativ
272_19.wav	În nordul Transilvaniei și în Maramureș urmează o zi cam neplăcută.	masc	Florin Busuioc	negativ
389_37.wav	iar în zona înaltă din Meridionali bate foarte tare cu peste nouăzeci de kilometri pe oră,	masc	Cosmin Stan	negativ
349_0.wav	Astăzi avem o răcire în sudul și în estul țării, pe unde mai apar și câteva ploi slabe.	masc	Florin Busuioc	negativ
187_10.wav	Apoi se face puțin mai cald decât ieri, norii apar destul de rar și temperaturile urcă până la șaisprezece grade.	masc	Cosmin Stan	pozitiv
384_0.wav	Astăzi avem tot așa vreme rece, e ger, dimineața în foarte multe zone mai vin ceva ninsori slabe pe jumătatea estică pe aici	masc	Florin Busuioc	negativ
266_25.wav	La noapte vin ploi mai serioase și în această provincie.	masc	Florin Busuioc	negativ
372_21.wav	La prânz, maximele vor ajunge pe la Satu Mare, la șapte grade, acolo e cea mai mare temperatură din regiune.	masc	Florin Busuioc	pozitiv
1_27.wav	La miezul zilei se depășesc treizeci de grade în toată provincia.	masc	Florin Busuioc	negativ
267_34.wav	Vremea frumoasă cuprinde toată zona montană, temperaturile cresc față de ieri.	masc	Florin Busuioc	pozitiv
301_9.wav	până la zece grade la Tulcea.	masc	Florin Busuioc	pozitiv
81_10.wav	Aici vor fi undeva pe la douăzeci și șase de grade. În jumătatea nordică a Moldovei și în Bucovina.	masc	Florin Busuioc	pozitiv
107_20.wav	În vest, instabilitatea va crește treptat. Aversele apar în a doua parte a zilei,	masc	Florin Busuioc	negativ
301_15.wav	La munte ninge și vântul bate cu șaizeci de kilometri pe oră.	masc	Florin Busuioc	negativ
130_2.wav	Maximele pleacă de pe la douăzeci de grade în zona depresionară și la malul mării și vor ajunge la douăzeci și șapte - douăzeci și opt de grade în partea sud-estică, pe la Galați, Buzău, București, probabil și în Bărăgan.	masc	Florin Busuioc	negativ
